Iteration,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes,,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes
132,0.007152557373046875,0.009298324584960938,0.01239776611328125,0.012636184692382812,0.0069141387939453125,0.010967254638671875,0.026702880859375,0.08654594421386719,0.080108642578125,0.029087066650390625,0.11372566223144531,0.10633468627929688,0.06127357482910156,0.06556510925292969,0.002384185791015625,0.016927719116210938,0.2014636993408203,0.0026226043701171875,,1.2574195861816406,0.8044242858886719,2.371549606323242,1.4548301696777344,0.9415149688720703,2.327442169189453,2.3174285888671875,14.449119567871094,25.302410125732422,2.5522708892822266,15.95616340637207,26.747703552246094,3.5364627838134766,34.616947174072266,0.4496574401855469,2.8238296508789062,46.44370079040527,0.43654441833496094
133,0.009298324584960938,0.0035762786865234375,0.011205673217773438,0.007152557373046875,0.00762939453125,0.010728836059570312,0.047206878662109375,0.08678436279296875,0.09799003601074219,0.031948089599609375,0.2415180206298828,0.09942054748535156,0.05984306335449219,0.2593994140625,0.0026226043701171875,0.020503997802734375,0.2903938293457031,0.0021457672119140625,,1.2667179107666016,0.8080005645751953,2.3827552795410156,1.4619827270507812,0.9491443634033203,2.3381710052490234,2.364635467529297,14.535903930664062,25.400400161743164,2.584218978881836,16.197681427001953,26.847124099731445,3.5963058471679688,34.876346588134766,0.45228004455566406,2.8443336486816406,46.73409461975098,0.438690185546875
134,0.009059906005859375,0.0064373016357421875,0.011205673217773438,0.00667572021484375,0.008344650268554688,0.01049041748046875,0.021457672119140625,0.10848045349121094,0.2579689025878906,0.012874603271484375,0.2200603485107422,0.28443336486816406,0.010251998901367188,0.18215179443359375,0.002384185791015625,0.04506111145019531,0.19884109497070312,0.0035762786865234375,,1.275777816772461,0.8144378662109375,2.393960952758789,1.468658447265625,0.957489013671875,2.348661422729492,2.3860931396484375,14.644384384155273,25.658369064331055,2.5970935821533203,16.417741775512695,27.13155746459961,3.606557846069336,35.05849838256836,0.4546642303466797,2.889394760131836,46.93293571472168,0.44226646423339844
135,0.007152557373046875,0.003337860107421875,0.011444091796875,0.0069141387939453125,0.00476837158203125,0.012874603271484375,0.017404556274414062,0.02288818359375,0.20623207092285156,0.021457672119140625,0.0059604644775390625,0.11205673217773438,0.03457069396972656,0.14162063598632812,0.002384185791015625,0.026941299438476562,0.31495094299316406,0.002384185791015625,,1.2829303741455078,0.8177757263183594,2.405405044555664,1.4755725860595703,0.9622573852539062,2.3615360260009766,2.4034976959228516,14.667272567749023,25.864601135253906,2.618551254272461,16.423702239990234,27.243614196777344,3.6411285400390625,35.20011901855469,0.4570484161376953,2.9163360595703125,47.247886657714844,0.44465065002441406
136,0.0057220458984375,0.0026226043701171875,0.011444091796875,0.007867813110351562,0.0045299530029296875,0.011444091796875,0.021696090698242188,0.07581710815429688,0.07462501525878906,0.025510787963867188,0.07295608520507812,0.1087188720703125,0.01811981201171875,0.1270771026611328,0.002384185791015625,0.02384185791015625,0.41222572326660156,0.0026226043701171875,,1.2886524200439453,0.8203983306884766,2.416849136352539,1.4834403991699219,0.9667873382568359,2.3729801177978516,2.4251937866210938,14.74308967590332,25.939226150512695,2.644062042236328,16.496658325195312,27.352333068847656,3.6592483520507812,35.32719612121582,0.45943260192871094,2.9401779174804688,47.660112380981445,0.44727325439453125
137,0.006198883056640625,0.0040531158447265625,0.011682510375976562,0.009775161743164062,0.004291534423828125,0.011920928955078125,0.010013580322265625,0.08296966552734375,0.10418891906738281,0.01049041748046875,0.11539459228515625,0.13136863708496094,0.040531158447265625,0.08034706115722656,0.002384185791015625,0.005245208740234375,0.171661376953125,0.002384185791015625,,1.294851303100586,0.8244514465332031,2.4285316467285156,1.493215560913086,0.9710788726806641,2.3849010467529297,2.4352073669433594,14.826059341430664,26.043415069580078,2.654552459716797,16.61205291748047,27.483701705932617,3.699779510498047,35.40754318237305,0.46181678771972656,2.945423126220703,47.83177375793457,0.4496574401855469
138,0.00762939453125,0.0035762786865234375,0.010967254638671875,0.006198883056640625,0.0054836273193359375,0.012159347534179688,0.01621246337890625,0.008106231689453125,0.10323524475097656,0.011205673217773438,0.03552436828613281,0.10561943054199219,0.03409385681152344,0.2675056457519531,0.002384185791015625,0.015497207641601562,0.39505958557128906,0.002384185791015625,,1.302480697631836,0.8280277252197266,2.4394989013671875,1.4994144439697266,0.9765625,2.3970603942871094,2.4514198303222656,14.834165573120117,26.146650314331055,2.6657581329345703,16.6475772857666,27.58932113647461,3.7338733673095703,35.675048828125,0.4642009735107422,2.9609203338623047,48.22683334350586,0.4520416259765625
139,0.003814697265625,0.0045299530029296875,0.011920928955078125,0.006198883056640625,0.0064373016357421875,0.011682510375976562,0.02002716064453125,0.015974044799804688,0.095367431640625,0.011205673217773438,0.022172927856445312,0.08153915405273438,0.019073486328125,0.09465217590332031,0.002384185791015625,0.008344650268554688,0.3821849822998047,0.0019073486328125,,1.306295394897461,0.8325576782226562,2.4514198303222656,1.5056133270263672,0.9829998016357422,2.408742904663086,2.471446990966797,14.850139617919922,26.24201774597168,2.6769638061523438,16.669750213623047,27.670860290527344,3.7529468536376953,35.76970100402832,0.4665851593017578,2.9692649841308594,48.609018325805664,0.453948974609375
140,0.00667572021484375,0.0026226043701171875,0.012636184692382812,0.0057220458984375,0.00667572021484375,0.010967254638671875,0.023603439331054688,0.05221366882324219,0.11539459228515625,0.011920928955078125,0.04506111145019531,0.10776519775390625,0.019550323486328125,0.08749961853027344,0.002384185791015625,0.02193450927734375,0.12564659118652344,0.0026226043701171875,,1.3129711151123047,0.8351802825927734,2.4640560150146484,1.5113353729248047,0.9896755218505859,2.419710159301758,2.4950504302978516,14.902353286743164,26.357412338256836,2.688884735107422,16.714811325073242,27.77862548828125,3.7724971771240234,35.857200622558594,0.46896934509277344,2.991199493408203,48.73466491699219,0.4565715789794922
141,0.008106231689453125,0.002384185791015625,0.021457672119140625,0.0050067901611328125,0.012636184692382812,0.023603439331054688,0.017881393432617188,0.056743621826171875,0.11992454528808594,0.019550323486328125,0.09679794311523438,0.408172607421875,0.013589859008789062,0.027179718017578125,0.03170967102050781,0.0324249267578125,0.09250640869140625,0.00667572021484375,,1.3210773468017578,0.8375644683837891,2.485513687133789,1.5163421630859375,1.0023117065429688,2.4433135986328125,2.5129318237304688,14.959096908569336,26.477336883544922,2.70843505859375,16.811609268188477,28.186798095703125,3.7860870361328125,35.88438034057617,0.5006790161132812,3.0236244201660156,48.827171325683594,0.46324729919433594
142,0.007152557373046875,0.002384185791015625,0.03337860107421875,0.008344650268554688,0.0069141387939453125,0.024318695068359375,0.0209808349609375,0.04863739013671875,0.29969215393066406,0.022411346435546875,0.018596649169921875,0.38552284240722656,0.06270408630371094,0.17595291137695312,0.00476837158203125,0.009775161743164062,0.16355514526367188,0.0035762786865234375,,1.3282299041748047,0.8399486541748047,2.518892288208008,1.5246868133544922,1.009225845336914,2.467632293701172,2.5339126586914062,15.007734298706055,26.777029037475586,2.730846405029297,16.8302059173584,28.57232093811035,3.8487911224365234,36.060333251953125,0.5054473876953125,3.0333995819091797,48.990726470947266,0.4668235778808594
143,0.007867813110351562,0.0050067901611328125,0.024318695068359375,0.0057220458984375,0.0054836273193359375,0.021696090698242188,0.025510787963867188,0.049114227294921875,0.1418590545654297,0.011444091796875,0.05340576171875,0.17333030700683594,0.011920928955078125,0.202178955078125,0.0030994415283203125,0.038623809814453125,0.14901161193847656,0.0026226043701171875,,1.3360977172851562,0.8449554443359375,2.543210983276367,1.5304088592529297,1.01470947265625,2.489328384399414,2.5594234466552734,15.056848526000977,26.918888092041016,2.742290496826172,16.88361167907715,28.745651245117188,3.8607120513916016,36.26251220703125,0.5085468292236328,3.072023391723633,49.13973808288574,0.46944618225097656
144,0.00476837158203125,0.0021457672119140625,0.012636184692382812,0.0069141387939453125,0.0026226043701171875,0.012874603271484375,0.011682510375976562,0.025033950805664062,0.12159347534179688,0.025272369384765625,0.08916854858398438,0.11181831359863281,0.03170967102050781,0.06866455078125,0.0026226043701171875,0.012636184692382812,0.1304149627685547,0.0021457672119140625,,1.3408660888671875,0.8471012115478516,2.55584716796875,1.537322998046875,1.0173320770263672,2.5022029876708984,2.57110595703125,15.08188247680664,27.040481567382812,2.7675628662109375,16.972780227661133,28.85746955871582,3.8924217224121094,36.3311767578125,0.51116943359375,3.0846595764160156,49.2701530456543,0.4715919494628906
145,0.004291534423828125,0.04267692565917969,0.021219253540039062,0.0040531158447265625,0.04482269287109375,0.013113021850585938,0.0209808349609375,1.0349750518798828,0.1480579376220703,0.013828277587890625,0.12612342834472656,0.16427040100097656,0.01430511474609375,1.1143684387207031,0.0030994415283203125,0.017881393432617188,1.1410713195800781,0.00286102294921875,,1.3451576232910156,0.8897781372070312,2.577066421508789,1.5413761138916016,1.062154769897461,2.5153160095214844,2.5920867919921875,16.116857528686523,27.188539505004883,2.781391143798828,17.09890365600586,29.021739959716797,3.906726837158203,37.4455451965332,0.5142688751220703,3.102540969848633,50.411224365234375,0.4744529724121094
146,0.0059604644775390625,0.019550323486328125,0.011920928955078125,0.00476837158203125,0.016927719116210938,0.012636184692382812,0.026941299438476562,1.0573863983154297,0.10991096496582031,0.0095367431640625,0.6358623504638672,0.1285076141357422,0.005245208740234375,0.6301403045654297,0.00286102294921875,0.04649162292480469,0.6337165832519531,0.002384185791015625,,1.3511180877685547,0.9093284606933594,2.588987350463867,1.5461444854736328,1.0790824890136719,2.527952194213867,2.619028091430664,17.174243927001953,27.298450469970703,2.7909278869628906,17.734766006469727,29.15024757385254,3.9119720458984375,38.07568550109863,0.5171298980712891,3.1490325927734375,51.04494094848633,0.476837158203125
147,0.0045299530029296875,0.012874603271484375,0.01239776611328125,0.0045299530029296875,0.017642974853515625,0.011682510375976562,0.014781951904296875,0.4360675811767578,0.11658668518066406,0.008344650268554688,0.3304481506347656,0.09632110595703125,0.00858306884765625,0.3161430358886719,0.0030994415283203125,0.02288818359375,0.32830238342285156,0.0019073486328125,,1.3556480407714844,0.9222030639648438,2.6013851165771484,1.5506744384765625,1.0967254638671875,2.5396347045898438,2.633810043334961,17.61031150817871,27.415037155151367,2.7992725372314453,18.065214157104492,29.24656867980957,3.9205551147460938,38.391828536987305,0.5202293395996094,3.1719207763671875,51.37324333190918,0.4787445068359375
148,0.005245208740234375,0.013113021850585938,0.011444091796875,0.003814697265625,0.0064373016357421875,0.0152587890625,0.019073486328125,0.5235671997070312,0.11301040649414062,0.021219253540039062,0.12612342834472656,0.10323524475097656,0.00858306884765625,0.6251335144042969,0.0019073486328125,0.04839897155761719,0.26154518127441406,0.0019073486328125,,1.3608932495117188,0.9353160858154297,2.6128292083740234,1.5544891357421875,1.1031627655029297,2.5548934936523438,2.652883529663086,18.133878707885742,27.528047561645508,2.8204917907714844,18.19133758544922,29.349803924560547,3.92913818359375,39.0169620513916,0.5221366882324219,3.2203197479248047,51.634788513183594,0.48065185546875
149,0.01049041748046875,0.00858306884765625,0.011920928955078125,0.030755996704101562,0.007867813110351562,0.01049041748046875,0.04100799560546875,0.061511993408203125,0.10347366333007812,0.022172927856445312,0.07152557373046875,0.10371208190917969,0.034332275390625,0.80108642578125,0.0019073486328125,0.030755996704101562,0.08988380432128906,0.0019073486328125,,1.3713836669921875,0.9438991546630859,2.6247501373291016,1.585245132446289,1.1110305786132812,2.5653839111328125,2.6938915252685547,18.195390701293945,27.631521224975586,2.8426647186279297,18.262863159179688,29.453516006469727,3.963470458984375,39.81804847717285,0.5240440368652344,3.2510757446289062,51.72467231750488,0.4825592041015625
150,0.011682510375976562,0.00858306884765625,0.01049041748046875,0.012636184692382812,0.004291534423828125,0.010967254638671875,0.021696090698242188,0.1456737518310547,0.10442733764648438,0.019073486328125,0.09560585021972656,0.09870529174804688,0.012874603271484375,0.1590251922607422,0.0019073486328125,0.02193450927734375,0.24080276489257812,0.0019073486328125,,1.383066177368164,0.9524822235107422,2.6352405548095703,1.5978813171386719,1.1153221130371094,2.5763511657714844,2.715587615966797,18.341064453125,27.73594856262207,2.8617382049560547,18.358469009399414,29.552221298217773,3.9763450622558594,39.977073669433594,0.5259513854980469,3.27301025390625,51.96547508239746,0.484466552734375
151,0.005245208740234375,0.007152557373046875,0.011920928955078125,0.0069141387939453125,0.00667572021484375,0.010728836059570312,0.019311904907226562,0.08273124694824219,0.10228157043457031,0.017642974853515625,0.05555152893066406,0.102996826171875,0.03695487976074219,0.10514259338378906,0.0030994415283203125,0.030755996704101562,0.4591941833496094,0.0035762786865234375,,1.3883113861083984,0.9596347808837891,2.6471614837646484,1.6047954559326172,1.1219978332519531,2.5870800018310547,2.7348995208740234,18.423795700073242,27.83823013305664,2.8793811798095703,18.414020538330078,29.65521812438965,4.013299942016602,40.08221626281738,0.5290508270263672,3.3037662506103516,52.42466926574707,0.48804283142089844
152,0.005245208740234375,0.011920928955078125,0.021219253540039062,0.0064373016357421875,0.0073909759521484375,0.01811981201171875,0.026702880859375,0.029087066650390625,0.28014183044433594,0.026226043701171875,0.06818771362304688,0.16427040100097656,0.04220008850097656,0.22673606872558594,0.003337860107421875,0.16927719116210938,0.10538101196289062,0.00286102294921875,,1.3935565948486328,0.9715557098388672,2.6683807373046875,1.6112327575683594,1.1293888092041016,2.6051998138427734,2.7616024017333984,18.452882766723633,28.118371963500977,2.905607223510742,18.482208251953125,29.819488525390625,4.055500030517578,40.30895233154297,0.5323886871337891,3.473043441772461,52.53005027770996,0.4909038543701172
153,0.011920928955078125,0.003337860107421875,0.012159347534179688,0.009298324584960938,0.0030994415283203125,0.011682510375976562,0.030040740966796875,0.0286102294921875,0.09632110595703125,0.023126602172851562,0.0667572021484375,0.12278556823730469,0.06604194641113281,0.2892017364501953,0.0021457672119140625,0.015497207641601562,0.25153160095214844,0.0021457672119140625,,1.405477523803711,0.9748935699462891,2.680540084838867,1.6205310821533203,1.1324882507324219,2.61688232421875,2.7916431427001953,18.48149299621582,28.214693069458008,2.9287338256835938,18.548965454101562,29.94227409362793,4.121541976928711,40.598154067993164,0.5345344543457031,3.4885406494140625,52.78158187866211,0.49304962158203125
154,0.0286102294921875,0.00476837158203125,0.012159347534179688,0.00858306884765625,0.0035762786865234375,0.011444091796875,0.029802322387695312,0.023603439331054688,0.19025802612304688,0.030279159545898438,0.12087821960449219,0.09846687316894531,0.027179718017578125,0.9977817535400391,0.002384185791015625,0.038623809814453125,0.5536079406738281,0.0021457672119140625,,1.4340877532958984,0.9796619415283203,2.692699432373047,1.6291141510009766,1.1360645294189453,2.628326416015625,2.8214454650878906,18.505096435546875,28.404951095581055,2.959012985229492,18.669843673706055,30.040740966796875,4.148721694946289,41.5959358215332,0.5369186401367188,3.5271644592285156,53.33518981933594,0.4951953887939453
155,0.010967254638671875,0.01049041748046875,0.011920928955078125,0.0050067901611328125,0.0045299530029296875,0.011682510375976562,0.024557113647460938,0.02765655517578125,0.06866455078125,0.011920928955078125,0.14162063598632812,0.07319450378417969,0.010728836059570312,0.057220458984375,0.0021457672119140625,0.041961669921875,0.4520416259765625,0.0019073486328125,,1.4450550079345703,0.9901523590087891,2.704620361328125,1.6341209411621094,1.140594482421875,2.6400089263916016,2.8460025787353516,18.532752990722656,28.473615646362305,2.9709339141845703,18.811464309692383,30.113935470581055,4.159450531005859,41.65315628051758,0.5390644073486328,3.5691261291503906,53.7872314453125,0.4971027374267578
156,0.00476837158203125,0.008344650268554688,0.011682510375976562,0.006198883056640625,0.006198883056640625,0.010251998901367188,0.010967254638671875,0.17642974853515625,0.1125335693359375,0.010967254638671875,0.17070770263671875,0.10347366333007812,0.026464462280273438,0.17905235290527344,0.0016689300537109375,0.0152587890625,0.2582073211669922,0.0016689300537109375,,1.4498233795166016,0.9984970092773438,2.7163028717041016,1.64031982421875,1.1467933654785156,2.6502609252929688,2.8569698333740234,18.709182739257812,28.586149215698242,2.981901168823242,18.9821720123291,30.217409133911133,4.185914993286133,41.83220863342285,0.5407333374023438,3.5843849182128906,54.04543876647949,0.49877166748046875
157,0.0045299530029296875,0.003814697265625,0.010967254638671875,0.0050067901611328125,0.00286102294921875,0.011444091796875,0.02002716064453125,0.047206878662109375,0.06866455078125,0.017881393432617188,0.019311904907226562,0.10657310485839844,0.017881393432617188,0.17786026000976562,0.0019073486328125,0.010728836059570312,0.2357959747314453,0.0021457672119140625,,1.4543533325195312,1.0023117065429688,2.7272701263427734,1.6453266143798828,1.1496543884277344,2.6617050170898438,2.8769969940185547,18.756389617919922,28.654813766479492,2.9997825622558594,19.001483917236328,30.32398223876953,4.20379638671875,42.01006889343262,0.5426406860351562,3.595113754272461,54.28123474121094,0.5009174346923828
158,0.0050067901611328125,0.0045299530029296875,0.010967254638671875,0.003337860107421875,0.0035762786865234375,0.01049041748046875,0.01049041748046875,0.08559226989746094,0.17404556274414062,0.010728836059570312,0.04673004150390625,0.1468658447265625,0.009059906005859375,0.1327991485595703,0.0026226043701171875,0.017642974853515625,0.21266937255859375,0.00286102294921875,,1.459360122680664,1.0068416595458984,2.7382373809814453,1.6486644744873047,1.1532306671142578,2.6721954345703125,2.8874874114990234,18.841981887817383,28.828859329223633,3.0105113983154297,19.048213958740234,30.470848083496094,4.212856292724609,42.14286804199219,0.5452632904052734,3.6127567291259766,54.49390411376953,0.5037784576416016
159,0.003337860107421875,0.0026226043701171875,0.01239776611328125,0.009298324584960938,0.003814697265625,0.01811981201171875,0.010251998901367188,0.05602836608886719,0.23436546325683594,0.010251998901367188,0.045299530029296875,0.12540817260742188,0.03314018249511719,0.11777877807617188,0.0019073486328125,0.00762939453125,0.07939338684082031,0.0019073486328125,,1.462697982788086,1.0094642639160156,2.7506351470947266,1.6579627990722656,1.1570453643798828,2.6903152465820312,2.8977394104003906,18.89801025390625,29.06322479248047,3.020763397216797,19.09351348876953,30.596256256103516,4.245996475219727,42.26064682006836,0.5471706390380859,3.6203861236572266,54.57329750061035,0.5056858062744141
160,0.0057220458984375,0.0035762786865234375,0.0133514404296875,0.005245208740234375,0.003337860107421875,0.015497207641601562,0.01430511474609375,0.03528594970703125,0.09989738464355469,0.020742416381835938,0.12755393981933594,0.09822845458984375,0.019550323486328125,0.20360946655273438,0.0021457672119140625,0.010967254638671875,0.16617774963378906,0.004291534423828125,,1.4684200286865234,1.013040542602539,2.763986587524414,1.6632080078125,1.1603832244873047,2.705812454223633,2.9120445251464844,18.93329620361328,29.163122177124023,3.041505813598633,19.221067428588867,30.69448471069336,4.265546798706055,42.464256286621094,0.54931640625,3.6313533782958984,54.73947525024414,0.5099773406982422
161,0.004291534423828125,0.0050067901611328125,0.025033950805664062,0.004291534423828125,0.0030994415283203125,0.020265579223632812,0.011682510375976562,0.04935264587402344,0.5664825439453125,0.010728836059570312,0.06604194641113281,0.46062469482421875,0.028848648071289062,0.07200241088867188,0.0064373016357421875,0.029325485229492188,0.16164779663085938,0.00286102294921875,,1.4727115631103516,1.0180473327636719,2.789020538330078,1.6674995422363281,1.163482666015625,2.7260780334472656,2.923727035522461,18.982648849487305,29.729604721069336,3.052234649658203,19.287109375,31.155109405517578,4.294395446777344,42.536258697509766,0.5557537078857422,3.6606788635253906,54.901123046875,0.5128383636474609
162,0.00667572021484375,0.003814697265625,0.02384185791015625,0.005245208740234375,0.003814697265625,0.0209808349609375,0.011682510375976562,0.06985664367675781,0.13947486877441406,0.009298324584960938,0.0591278076171875,0.16069412231445312,0.0171661376953125,0.39696693420410156,0.12087821960449219,0.018596649169921875,0.091552734375,0.004291534423828125,,1.4793872833251953,1.0218620300292969,2.8128623962402344,1.6727447509765625,1.16729736328125,2.747058868408203,2.9354095458984375,19.052505493164062,29.86907958984375,3.061532974243164,19.346237182617188,31.31580352783203,4.311561584472656,42.93322563171387,0.6766319274902344,3.6792755126953125,54.99267578125,0.5171298980712891
163,0.0030994415283203125,0.0035762786865234375,0.0247955322265625,0.004291534423828125,0.0057220458984375,0.012636184692382812,0.01049041748046875,0.03981590270996094,0.14638900756835938,0.01049041748046875,0.04601478576660156,0.14591217041015625,0.020503997802734375,0.27871131896972656,0.0064373016357421875,0.008106231689453125,0.15044212341308594,0.003814697265625,,1.4824867248535156,1.0254383087158203,2.837657928466797,1.6770362854003906,1.1730194091796875,2.759695053100586,2.9458999633789062,19.092321395874023,30.01546859741211,3.072023391723633,19.39225196838379,31.461715698242188,4.332065582275391,43.211936950683594,0.6830692291259766,3.6873817443847656,55.143117904663086,0.5209445953369141
164,0.0040531158447265625,0.0030994415283203125,0.022172927856445312,0.0045299530029296875,0.0030994415283203125,0.015020370483398438,0.01049041748046875,0.19359588623046875,0.12373924255371094,0.010013580322265625,0.07748603820800781,0.11301040649414062,0.0045299530029296875,0.1366138458251953,0.0021457672119140625,0.02384185791015625,0.16379356384277344,0.0026226043701171875,,1.4865398406982422,1.0285377502441406,2.859830856323242,1.6815662384033203,1.1761188507080078,2.7747154235839844,2.956390380859375,19.285917282104492,30.13920783996582,3.0820369720458984,19.469738006591797,31.574726104736328,4.33659553527832,43.34855079650879,0.6852149963378906,3.711223602294922,55.30691146850586,0.5235671997070312
165,0.003814697265625,0.0026226043701171875,0.0133514404296875,0.00286102294921875,0.0057220458984375,0.015735626220703125,0.023365020751953125,0.13709068298339844,0.09560585021972656,0.010251998901367188,0.037670135498046875,0.09608268737792969,0.004291534423828125,0.09608268737792969,0.002384185791015625,0.0247955322265625,0.1652240753173828,0.002384185791015625,,1.4903545379638672,1.0311603546142578,2.8731822967529297,1.684427261352539,1.1818408966064453,2.7904510498046875,2.979755401611328,19.42300796508789,30.234813690185547,3.0922889709472656,19.507408142089844,31.670808792114258,4.340887069702148,43.44463348388672,0.6875991821289062,3.7360191345214844,55.47213554382324,0.5259513854980469
166,0.0026226043701171875,0.0021457672119140625,0.011682510375976562,0.0040531158447265625,0.0026226043701171875,0.009775161743164062,0.01049041748046875,0.04839897155761719,0.10061264038085938,0.009775161743164062,0.05698204040527344,0.10323524475097656,0.03552436828613281,0.47087669372558594,0.002384185791015625,0.00762939453125,0.5903244018554688,0.0026226043701171875,,1.4929771423339844,1.0333061218261719,2.8848648071289062,1.6884803771972656,1.1844635009765625,2.8002262115478516,2.990245819091797,19.471406936645508,30.335426330566406,3.1020641326904297,19.564390182495117,31.774044036865234,4.376411437988281,43.915510177612305,0.6899833679199219,3.7436485290527344,56.06245994567871,0.5285739898681641
167,0.00286102294921875,0.00858306884765625,0.011444091796875,0.0054836273193359375,0.004291534423828125,0.011444091796875,0.0133514404296875,0.07033348083496094,0.10132789611816406,0.010251998901367188,0.06222724914550781,0.10180473327636719,0.0152587890625,0.0514984130859375,0.0021457672119140625,0.023603439331054688,0.2148151397705078,0.002384185791015625,,1.4958381652832031,1.0418891906738281,2.8963088989257812,1.6939640045166016,1.1887550354003906,2.8116703033447266,3.0035972595214844,19.54174041748047,30.43675422668457,3.112316131591797,19.626617431640625,31.8758487701416,4.391670227050781,43.96700859069824,0.6921291351318359,3.767251968383789,56.27727508544922,0.5309581756591797
168,0.004291534423828125,0.0030994415283203125,0.010728836059570312,0.0035762786865234375,0.0035762786865234375,0.014066696166992188,0.009775161743164062,0.14591217041015625,0.08845329284667969,0.0095367431640625,0.003814697265625,0.09775161743164062,0.0045299530029296875,0.048160552978515625,0.002384185791015625,0.020265579223632812,0.39267539978027344,0.002384185791015625,,1.5001296997070312,1.0449886322021484,2.9070377349853516,1.697540283203125,1.192331314086914,2.8257369995117188,3.0133724212646484,19.687652587890625,30.52520751953125,3.1218528747558594,19.63043212890625,31.973600387573242,4.396200180053711,44.01516914367676,0.6945133209228516,3.787517547607422,56.66995048522949,0.5333423614501953
169,0.003337860107421875,0.00286102294921875,0.010967254638671875,0.00476837158203125,0.003337860107421875,0.011205673217773438,0.013113021850585938,0.027894973754882812,0.22745132446289062,0.022649765014648438,0.07295608520507812,0.10037422180175781,0.023365020751953125,0.23484230041503906,0.0026226043701171875,0.014781951904296875,0.12373924255371094,0.0035762786865234375,,1.5034675598144531,1.0478496551513672,2.9180049896240234,1.7023086547851562,1.195669174194336,2.836942672729492,3.0264854431152344,19.715547561645508,30.75265884399414,3.144502639770508,19.703388214111328,32.073974609375,4.419565200805664,44.2500114440918,0.6971359252929688,3.8022994995117188,56.7936897277832,0.5369186401367188
170,0.004291534423828125,0.0035762786865234375,0.013113021850585938,0.003337860107421875,0.0035762786865234375,0.011920928955078125,0.010967254638671875,0.07104873657226562,0.1323223114013672,0.009775161743164062,0.05316734313964844,0.11992454528808594,0.011682510375976562,0.10919570922851562,0.0026226043701171875,0.017404556274414062,0.13256072998046875,0.002384185791015625,,1.5077590942382812,1.0514259338378906,2.9311180114746094,1.7056465148925781,1.1992454528808594,2.8488636016845703,3.0374526977539062,19.786596298217773,30.884981155395508,3.154277801513672,19.756555557250977,32.193899154663086,4.431247711181641,44.35920715332031,0.6997585296630859,3.819704055786133,56.92625045776367,0.5393028259277344
171,0.0069141387939453125,0.0035762786865234375,0.010013580322265625,0.0030994415283203125,0.002384185791015625,0.011920928955078125,0.009059906005859375,0.06508827209472656,0.10418891906738281,0.0095367431640625,0.0514984130859375,0.10657310485839844,0.010728836059570312,0.03457069396972656,0.00286102294921875,0.017404556274414062,0.07462501525878906,0.0026226043701171875,,1.5146732330322266,1.055002212524414,2.941131591796875,1.7087459564208984,1.201629638671875,2.8607845306396484,3.0465126037597656,19.8516845703125,30.98917007446289,3.1638145446777344,19.808053970336914,32.300472259521484,4.441976547241211,44.39377784729004,0.7026195526123047,3.837108612060547,57.00087547302246,0.5419254302978516
172,0.0030994415283203125,0.0035762786865234375,0.023365020751953125,0.0059604644775390625,0.002384185791015625,0.0133514404296875,0.0209808349609375,0.08940696716308594,0.11706352233886719,0.01811981201171875,0.03504753112792969,0.11873245239257812,0.06389617919921875,0.1723766326904297,0.0026226043701171875,0.03743171691894531,0.11348724365234375,0.0021457672119140625,,1.5177726745605469,1.0585784912109375,2.964496612548828,1.7147064208984375,1.2040138244628906,2.874135971069336,3.067493438720703,19.941091537475586,31.106233596801758,3.181934356689453,19.843101501464844,32.41920471191406,4.50587272644043,44.56615447998047,0.7052421569824219,3.874540328979492,57.114362716674805,0.5440711975097656
173,0.00858306884765625,0.0030994415283203125,0.016689300537109375,0.04863739013671875,0.002384185791015625,0.009775161743164062,0.09655952453613281,0.034332275390625,0.087738037109375,0.10228157043457031,0.04839897155761719,0.09918212890625,0.09799003601074219,0.09226799011230469,0.002384185791015625,0.39958953857421875,0.14328956604003906,0.0021457672119140625,,1.5263557434082031,1.0616779327392578,2.9811859130859375,1.7633438110351562,1.2063980102539062,2.8839111328125,3.164052963256836,19.97542381286621,31.193971633911133,3.2842159271240234,19.89150047302246,32.51838684082031,4.603862762451172,44.65842247009277,0.7076263427734375,4.274129867553711,57.257652282714844,0.5462169647216797
