maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes
0.5533695220947266,0.07557868957519531,0.6148815155029297,0.2720355987548828,0.07009506225585938,0.4723072052001953,0.3459453582763672,1.6138553619384766,5.346536636352539,0.23651123046875,1.5139579772949219,5.6705474853515625,0.30517578125,5.598783493041992,0.17762184143066406,0.31185150146484375,2.392292022705078,0.10371208190917969
0.5629062652587891,0.07915496826171875,0.6382465362548828,0.2849102020263672,0.07390975952148438,0.4947185516357422,0.3573894500732422,1.7180442810058594,5.569696426391602,0.24747848510742188,1.550912857055664,5.891561508178711,0.3180503845214844,6.032466888427734,0.18286705017089844,0.3256797790527344,2.7251243591308594,0.1087188720703125
0.5779266357421875,0.09226799011230469,0.6592273712158203,0.29969215393066406,0.08058547973632812,0.5161762237548828,0.3705024719238281,2.0837783813476562,5.954265594482422,0.2586841583251953,1.5850067138671875,6.454944610595703,0.3387928009033203,6.313085556030273,0.19097328186035156,0.3342628479003906,2.9304027557373047,0.11682510375976562
0.5860328674316406,0.10251998901367188,0.7009506225585938,0.31113624572753906,0.08559226989746094,0.5567073822021484,0.3838539123535156,2.2644996643066406,6.192684173583984,0.2696514129638672,1.6219615936279297,6.99615478515625,0.3533363342285156,6.753683090209961,0.1995563507080078,0.34737586975097656,3.0663013458251953,0.12373924255371094
0.5972385406494141,0.10752677917480469,0.7429122924804688,0.32138824462890625,0.0896453857421875,0.6005764007568359,0.3917217254638672,2.3436546325683594,6.372213363647461,0.2772808074951172,1.7178058624267578,7.250308990478516,0.37217140197753906,7.050514221191406,0.20503997802734375,0.3597736358642578,3.2110214233398438,0.12874603271484375
0.6067752838134766,0.11110305786132812,0.7891654968261719,0.33092498779296875,0.09322166442871094,0.6387233734130859,0.40268898010253906,2.392292022705078,6.589174270629883,0.2899169921875,1.8038749694824219,7.487297058105469,0.39768218994140625,7.270097732543945,0.21028518676757812,0.3705024719238281,3.374338150024414,0.13399124145507812
0.6206035614013672,0.11610984802246094,0.8122920989990234,0.3399848937988281,0.09751319885253906,0.6606578826904297,0.4146099090576172,2.4900436401367188,6.825447082519531,0.29850006103515625,1.8510818481445312,7.658958435058594,0.4115104675292969,7.655858993530273,0.21576881408691406,0.3819465637207031,3.560781478881836,0.13899803161621094
0.6282329559326172,0.11968612670898438,0.8347034454345703,0.34809112548828125,0.1010894775390625,0.6823539733886719,0.4241466522216797,2.554655075073242,7.033824920654297,0.30875205993652344,1.9631385803222656,7.859945297241211,0.4265308380126953,7.878780364990234,0.22101402282714844,0.3905296325683594,3.6258697509765625,0.1437664031982422
0.6377696990966797,0.12350082397460938,0.8561611175537109,0.3566741943359375,0.1049041748046875,0.7216930389404297,0.4341602325439453,2.6683807373046875,7.3757171630859375,0.3159046173095703,2.112150192260742,8.215665817260742,0.43463706970214844,8.265495300292969,0.22745132446289062,0.4024505615234375,3.731250762939453,0.14972686767578125
0.6456375122070312,0.12922286987304688,0.8864402770996094,0.36215782165527344,0.10848045349121094,0.7436275482177734,0.4456043243408203,2.8154850006103516,7.616281509399414,0.32782554626464844,2.1734237670898438,8.443117141723633,0.4436969757080078,8.57996940612793,0.23436546325683594,0.4203319549560547,3.8080215454101562,0.15664100646972656
0.6537437438964844,0.141143798828125,0.9152889251708984,0.37169456481933594,0.11444091796875,0.7655620574951172,0.45800209045410156,2.9964447021484375,7.837533950805664,0.3368854522705078,2.3882389068603516,8.761882781982422,0.4620552062988281,9.262323379516602,0.2415180206298828,0.43129920959472656,4.283666610717773,0.1647472381591797
0.6623268127441406,0.1468658447265625,0.9922981262207031,0.3821849822998047,0.11897087097167969,0.8063316345214844,0.4897117614746094,3.170013427734375,8.26406478881836,0.3490447998046875,2.4132728576660156,9.242773056030273,0.47969818115234375,9.568929672241211,0.24938583374023438,0.4401206970214844,4.443645477294922,0.1690387725830078
0.6711483001708984,0.15044212341308594,1.0352134704589844,0.39076805114746094,0.12540817260742188,0.8368492126464844,0.5030632019042969,3.1862258911132812,8.893728256225586,0.3604888916015625,2.6810169219970703,9.536504745483398,0.4951953887939453,9.881734848022461,0.2536773681640625,0.4508495330810547,4.562854766845703,0.17380714416503906
0.67901611328125,0.1544952392578125,1.0652542114257812,0.40268898010253906,0.12946128845214844,0.919342041015625,0.5161762237548828,3.214597702026367,9.221792221069336,0.3771781921386719,2.7282238006591797,9.838581085205078,0.5118846893310547,10.134220123291016,0.2579689025878906,0.5285739898681641,4.678249359130859,0.17833709716796875
0.6885528564453125,0.15974044799804688,1.127004623413086,0.4165172576904297,0.13375282287597656,0.9572505950927734,0.5316734313964844,3.2393932342529297,9.671449661254883,0.3905296325683594,2.8159618377685547,10.082483291625977,0.5321502685546875,10.32114028930664,0.26226043701171875,0.5354881286621094,4.749059677124023,0.18286705017089844
0.7114410400390625,0.1633167266845703,1.1477470397949219,0.42557716369628906,0.13828277587890625,0.9789466857910156,0.5466938018798828,3.2720565795898438,10.034561157226562,0.4031658172607422,2.883434295654297,10.358333587646484,0.5471706390380859,10.696887969970703,0.26988983154296875,0.5440711975097656,4.887104034423828,0.18787384033203125
0.7190704345703125,0.16736984252929688,1.1706352233886719,0.4341602325439453,0.14209747314453125,1.0013580322265625,0.5776882171630859,3.4041404724121094,10.274410247802734,0.4127025604248047,2.9554367065429688,10.665416717529297,0.5590915679931641,10.943889617919922,0.2741813659667969,0.5555152893066406,4.940032958984375,0.1926422119140625
0.7281303405761719,0.17189979553222656,1.1928081512451172,0.44226646423339844,0.1461505889892578,1.0232925415039062,0.5903244018554688,3.475666046142578,10.488271713256836,0.42891502380371094,3.3826828002929688,10.878562927246094,0.5753040313720703,11.288166046142578,0.2796649932861328,0.5660057067871094,5.329132080078125,0.19860267639160156
0.7371902465820312,0.17595291137695312,1.226663589477539,0.45013427734375,0.15044212341308594,1.0528564453125,0.6031990051269531,3.5736560821533203,10.698318481445312,0.4413127899169922,3.4942626953125,11.541604995727539,0.5857944488525391,11.742830276489258,0.2856254577636719,0.5803108215332031,5.556821823120117,0.20360946655273438
0.7433891296386719,0.18143653869628906,1.2745857238769531,0.45800209045410156,0.1544952392578125,1.1248588562011719,0.6155967712402344,3.762483596801758,11.259794235229492,0.4506111145019531,3.580808639526367,11.839866638183594,0.6022453308105469,12.03775405883789,0.2923011779785156,0.5960464477539062,5.624294281005859,0.2090930938720703
0.7500648498535156,0.18525123596191406,1.3151168823242188,0.46563148498535156,0.15926361083984375,1.1563301086425781,0.6301403045654297,4.109621047973633,11.52348518371582,0.46133995056152344,3.5932064056396484,12.143850326538086,0.6139278411865234,12.367963790893555,0.2968311309814453,0.6024837493896484,5.747079849243164,0.2129077911376953
0.7586479187011719,0.19049644470214844,1.3527870178222656,0.47206878662109375,0.16307830810546875,1.1780261993408203,0.6387233734130859,4.225015640258789,11.963367462158203,0.47135353088378906,3.713846206665039,12.369871139526367,0.6237030029296875,12.607812881469727,0.3008842468261719,0.6136894226074219,5.858898162841797,0.217437744140625
0.7662773132324219,0.19431114196777344,1.3854503631591797,0.47850608825683594,0.16689300537109375,1.1987686157226562,0.6477832794189453,4.263877868652344,12.166976928710938,0.4799365997314453,3.7870407104492188,12.67099380493164,0.6380081176757812,12.80522346496582,0.30517578125,0.6279945373535156,5.900859832763672,0.22172927856445312
0.7829666137695312,0.2033710479736328,1.4069080352783203,0.4839897155761719,0.17452239990234375,1.2195110321044922,0.6582736968994141,4.286527633666992,12.406349182128906,0.4901885986328125,3.9517879486083984,12.891530990600586,0.6432533264160156,13.063669204711914,0.3094673156738281,0.6566047668457031,6.006717681884766,0.2257823944091797
0.7917881011962891,0.2071857452392578,1.4481544494628906,0.49042701721191406,0.17833709716796875,1.2412071228027344,0.6687641143798828,4.306316375732422,12.608528137207031,0.5087852478027344,4.087209701538086,13.1072998046875,0.6501674652099609,13.355016708374023,0.3159046173095703,0.6747245788574219,6.421327590942383,0.23055076599121094
0.7994174957275391,0.2143383026123047,1.4815330505371094,0.49877166748046875,0.1838207244873047,1.2774467468261719,0.7040500640869141,4.4231414794921875,12.869119644165039,0.5228519439697266,4.447221755981445,13.609647750854492,0.6740093231201172,13.655424118041992,0.32067298889160156,0.6866455078125,6.585597991943359,0.23627281188964844
0.8077621459960938,0.2186298370361328,1.5025138854980469,0.5128383636474609,0.1888275146484375,1.2972354888916016,0.7441043853759766,4.462718963623047,13.04316520690918,0.5402565002441406,4.886150360107422,13.947725296020508,0.7174015045166016,14.290809631347656,0.32711029052734375,0.6952285766601562,6.769418716430664,0.244140625
0.8172988891601562,0.2224445343017578,1.5473365783691406,0.5347728729248047,0.19216537475585938,1.3489723205566406,0.7603168487548828,4.485607147216797,13.573646545410156,0.5545616149902344,4.933357238769531,14.872312545776367,0.7348060607910156,14.558076858520508,0.3345012664794922,0.7205009460449219,6.887674331665039,0.25010108947753906
0.8280277252197266,0.2257823944091797,1.6324520111083984,0.5409717559814453,0.19550323486328125,1.3883113861083984,0.7719993591308594,4.534721374511719,14.248847961425781,0.5645751953125,5.06591796875,15.151023864746094,0.7476806640625,14.799833297729492,0.33926963806152344,0.7388591766357422,6.978273391723633,0.2548694610595703
0.8683204650878906,0.2319812774658203,1.6531944274902344,0.5490779876708984,0.19884109497070312,1.4095306396484375,0.7884502410888672,4.624605178833008,14.469385147094727,0.5805492401123047,5.099296569824219,15.357732772827148,0.7762908935546875,15.01607894897461,0.3440380096435547,0.7605552673339844,7.148265838623047,0.26106834411621094
0.8771419525146484,0.23627281188964844,1.6736984252929688,0.5609989166259766,0.20313262939453125,1.4290809631347656,0.8065700531005859,4.634380340576172,14.92619514465332,0.5970001220703125,5.241870880126953,15.594005584716797,0.7989406585693359,15.295982360839844,0.35071372985839844,0.7739067077636719,7.196187973022461,0.26679039001464844
0.8857250213623047,0.2396106719970703,1.6934871673583984,0.5664825439453125,0.20623207092285156,1.4507770538330078,0.8220672607421875,4.665374755859375,15.181779861450195,0.6113052368164062,5.357265472412109,15.926361083984375,0.8182525634765625,15.578508377075195,0.3552436828613281,0.7882118225097656,7.3451995849609375,0.2715587615966797
0.896453857421875,0.2429485321044922,1.714468002319336,0.5741119384765625,0.21839141845703125,1.4727115631103516,0.8387565612792969,4.7893524169921875,15.376567840576172,0.6253719329833984,5.458354949951172,16.268491744995117,0.8339881896972656,15.854358673095703,0.3616809844970703,0.8158683776855469,7.652044296264648,0.27751922607421875
0.9076595306396484,0.2467632293701172,1.745462417602539,0.5805492401123047,0.22339820861816406,1.5015602111816406,0.858306884765625,4.9724578857421875,15.596151351928711,0.6470680236816406,5.599260330200195,16.525745391845703,0.8518695831298828,16.080141067504883,0.36644935607910156,0.8502006530761719,8.062362670898438,0.28228759765625
0.9160041809082031,0.2532005310058594,1.7657279968261719,0.5898475646972656,0.22983551025390625,1.5227794647216797,0.8769035339355469,5.257844924926758,15.958309173583984,0.66375732421875,5.614995956420898,17.186641693115234,0.8733272552490234,16.449451446533203,0.37479400634765625,0.8730888366699219,8.270263671875,0.2903938293457031
0.9264945983886719,0.2582073211669922,1.8126964569091797,0.6043910980224609,0.2334117889404297,1.6160011291503906,0.8995532989501953,5.264043807983398,16.218185424804688,0.6856918334960938,5.6304931640625,17.71068572998047,0.9043216705322266,16.80755615234375,0.38051605224609375,0.8833408355712891,8.415937423706055,0.2968311309814453
0.9396076202392578,0.2636909484863281,1.8389225006103516,0.6222724914550781,0.23651123046875,1.6376972198486328,0.9224414825439453,5.37419319152832,16.474246978759766,0.701904296875,5.685329437255859,17.965078353881836,0.9219646453857422,17.006397247314453,0.38504600524902344,0.9076595306396484,8.491039276123047,0.30159950256347656
0.9529590606689453,0.2665519714355469,1.859903335571289,0.6368160247802734,0.24080276489257812,1.6553401947021484,0.9355545043945312,5.435705184936523,16.646146774291992,0.7517337799072266,5.828857421875,18.1732177734375,0.9415149688720703,17.232894897460938,0.3895759582519531,0.9326934814453125,8.553028106689453,0.30732154846191406
0.9622573852539062,0.2715587615966797,1.8970966339111328,0.6425380706787109,0.24390220642089844,1.6849040985107422,0.9529590606689453,5.507469177246094,17.010927200317383,0.7624626159667969,5.852460861206055,18.43404769897461,0.9529590606689453,17.461776733398438,0.39458274841308594,0.9484291076660156,8.58306884765625,0.31185150146484375
0.9694099426269531,0.27680397033691406,1.9185543060302734,0.6544589996337891,0.2472400665283203,1.7063617706298828,0.9698867797851562,5.541324615478516,17.215967178344727,0.7772445678710938,5.950927734375,18.631935119628906,0.9834766387939453,17.688274383544922,0.3991127014160156,0.9610652923583984,8.774280548095703,0.31638145446777344
0.9796619415283203,0.28967857360839844,1.9402503967285156,0.6630420684814453,0.2532005310058594,1.7261505126953125,0.9829998016357422,5.5599212646484375,17.388343811035156,0.7886886596679688,5.964517593383789,18.868446350097656,1.0170936584472656,18.234968185424805,0.40435791015625,0.9701251983642578,8.83173942565918,0.32258033752441406
0.9887218475341797,0.2949237823486328,1.9810199737548828,0.6723403930664062,0.2605915069580078,1.7600059509277344,0.9934902191162109,5.833864212036133,17.60125160217285,0.7984638214111328,6.317615509033203,19.19245719909668,1.0383129119873047,18.59760284423828,0.4093647003173828,0.9815692901611328,8.950948715209961,0.3275871276855469
0.9975433349609375,0.3032684326171875,2.003192901611328,0.6780624389648438,0.2658367156982422,1.7940998077392578,1.0068416595458984,6.116390228271484,17.82965660095215,0.8072853088378906,6.489276885986328,19.439697265625,1.0502338409423828,19.0277099609375,0.41556358337402344,0.9961128234863281,9.028196334838867,0.33473968505859375
1.0051727294921875,0.3085136413574219,2.0356178283691406,0.6859302520751953,0.2722740173339844,1.827239990234375,1.0254383087158203,6.146669387817383,18.517017364501953,0.8189678192138672,6.572723388671875,20.03312110900879,1.0623931884765625,19.341230392456055,0.4260540008544922,1.0230541229248047,9.178638458251953,0.3421306610107422
1.0144710540771484,0.31566619873046875,2.083301544189453,0.6957054138183594,0.2758502960205078,1.8558502197265625,1.0399818420410156,6.274700164794922,18.83411407470703,0.8327960968017578,6.717443466186523,20.31731605529785,1.085519790649414,19.564390182495117,0.431060791015625,1.0333061218261719,9.252548217773438,0.347137451171875
1.0218620300292969,0.3197193145751953,2.1066665649414062,0.7042884826660156,0.28061866760253906,1.8768310546875,1.056671142578125,6.344795227050781,19.38486099243164,0.8475780487060547,6.977319717407227,20.794391632080078,1.1148452758789062,19.7906494140625,0.43582916259765625,1.0693073272705078,9.401798248291016,0.35190582275390625
1.0378360748291016,0.3235340118408203,2.139568328857422,0.713348388671875,0.28443336486816406,1.8982887268066406,1.07574462890625,6.393909454345703,19.609689712524414,0.8647441864013672,7.014036178588867,21.00062370300293,1.1301040649414062,19.996166229248047,0.4405975341796875,1.1017322540283203,9.60850715637207,0.35691261291503906
1.0440349578857422,0.32806396484375,2.1619796752929688,0.7200241088867188,0.29158592224121094,1.9159317016601562,1.0924339294433594,6.50334358215332,19.780397415161133,0.8740425109863281,7.028818130493164,21.188974380493164,1.1658668518066406,20.207643508911133,0.44536590576171875,1.1200904846191406,9.745359420776367,0.3616809844970703
1.056671142578125,0.33164024353027344,2.1982192993164062,0.7388591766357422,0.2951622009277344,1.9409656524658203,1.1141300201416016,6.541967391967773,20.060300827026367,0.9157657623291016,7.085561752319336,21.498441696166992,1.2047290802001953,20.437240600585938,0.4515647888183594,1.13677978515625,9.87100601196289,0.3669261932373047
1.0728836059570312,0.33664703369140625,2.2373199462890625,0.7507801055908203,0.3001689910888672,1.9726753234863281,1.1348724365234375,6.667613983154297,20.58887481689453,0.9353160858154297,7.287263870239258,22.040843963623047,1.2297630310058594,20.869016647338867,0.4565715789794922,1.1622905731201172,10.133504867553711,0.3719329833984375
1.74713134765625,0.34236907958984375,2.260923385620117,0.7596015930175781,0.30541419982910156,2.011537551879883,1.1577606201171875,6.962299346923828,21.034717559814453,0.9541511535644531,7.495403289794922,22.314786911010742,1.2404918670654297,21.417856216430664,0.46324729919433594,1.2214183807373047,10.321855545043945,0.37789344787597656
1.7573833465576172,0.34689903259277344,2.2995471954345703,0.7669925689697266,0.3094673156738281,2.1140575408935547,1.1777877807617188,7.054805755615234,21.557092666625977,1.043558120727539,7.661581039428711,22.862672805786133,1.3167858123779297,21.706819534301758,0.46944618225097656,1.2540817260742188,10.464668273925781,0.3838539123535156
1.768350601196289,0.3509521484375,2.3446083068847656,0.7779598236083984,0.3132820129394531,2.1507740020751953,1.201629638671875,7.061958312988281,21.803855895996094,1.0652542114257812,7.698297500610352,23.40555191040039,1.3909339904785156,21.918296813964844,0.47397613525390625,1.2791156768798828,10.537385940551758,0.38814544677734375
1.779317855834961,0.35500526428222656,2.3665428161621094,0.7855892181396484,0.31685829162597656,2.1736621856689453,1.2166500091552734,7.097959518432617,21.973609924316406,1.2559890747070312,7.778167724609375,23.629188537597656,1.4047622680664062,22.193193435668945,0.47779083251953125,1.3113021850585938,10.59103012084961,0.3921985626220703
1.7886161804199219,0.3600120544433594,2.400636672973633,0.7939338684082031,0.3216266632080078,2.193450927734375,1.2514591217041016,7.257938385009766,22.159814834594727,1.2764930725097656,7.938146591186523,23.850679397583008,1.4224052429199219,22.454023361206055,0.4813671112060547,1.344442367553711,10.687828063964844,0.3960132598876953
1.8038749694824219,0.3643035888671875,2.427816390991211,0.8037090301513672,0.32520294189453125,2.228260040283203,1.264333724975586,7.387638092041016,22.336244583129883,1.3012886047363281,8.004426956176758,24.081707000732422,1.428842544555664,22.65191078186035,0.4856586456298828,1.3854503631591797,10.781526565551758,0.4010200500488281
1.8122196197509766,0.3681182861328125,2.466440200805664,0.8151531219482422,0.3294944763183594,2.268552780151367,1.2760162353515625,7.540702819824219,22.568225860595703,1.312255859375,8.018016815185547,24.344921112060547,1.4483928680419922,23.043155670166016,0.4906654357910156,1.4047622680664062,10.847091674804688,0.40650367736816406
1.8224716186523438,0.37384033203125,2.4900436401367188,0.8208751678466797,0.3337860107421875,2.3059844970703125,1.291513442993164,7.592678070068359,23.264169692993164,1.3265609741210938,8.227825164794922,24.595975875854492,1.4600753784179688,23.37789535522461,0.49877166748046875,1.4309883117675781,10.977506637573242,0.4105567932128906
1.8322467803955078,0.3795623779296875,2.5224685668945312,0.8287429809570312,0.3428459167480469,2.324819564819336,1.3124942779541016,7.607698440551758,23.509979248046875,1.3370513916015625,8.362054824829102,24.812698364257812,1.4986991882324219,23.851633071899414,0.5040168762207031,1.4390945434570312,11.152267456054688,0.41556358337402344
1.8429756164550781,0.3857612609863281,2.552509307861328,0.835418701171875,0.3464221954345703,2.405405044555664,1.3279914855957031,7.721900939941406,23.998498916625977,1.3577938079833984,8.529424667358398,25.338172912597656,1.5070438385009766,24.080514907836914,0.5085468292236328,1.470327377319336,11.327266693115234,0.41985511779785156
1.850128173828125,0.39124488830566406,2.5768280029296875,0.8423328399658203,0.35071372985839844,2.4263858795166016,1.341104507446289,7.806062698364258,24.25360679626465,1.3685226440429688,8.596181869506836,25.560379028320312,1.535177230834961,24.358034133911133,0.5121231079101562,1.4803409576416016,11.528968811035156,0.42366981506347656
1.863241195678711,0.3952980041503906,2.5992393493652344,0.8556842803955078,0.3561973571777344,2.448558807373047,1.3620853424072266,7.935285568237305,24.46746826171875,1.3790130615234375,8.692502975463867,25.763988494873047,1.5480518341064453,25.056838989257812,0.5161762237548828,1.4910697937011719,11.615991592407227,0.4279613494873047
1.8694400787353516,0.4000663757324219,2.620697021484375,0.8618831634521484,0.3597736358642578,2.4673938751220703,1.371145248413086,8.028984069824219,24.75738525390625,1.3883113861083984,8.755683898925781,25.987863540649414,1.5726089477539062,25.229215621948242,0.5214214324951172,1.5077590942382812,11.663436889648438,0.4324913024902344
1.8775463104248047,0.4036426544189453,2.650022506713867,0.8692741394042969,0.36525726318359375,2.4967193603515625,1.3885498046875,8.200645446777344,25.15721321105957,1.4047622680664062,8.888483047485352,26.231050491333008,1.5883445739746094,25.64525604248047,0.5252361297607422,1.5246868133544922,11.745691299438477,0.4367828369140625
1.8842220306396484,0.4076957702636719,2.6903152465820312,0.8783340454101562,0.3688335418701172,2.532482147216797,1.4069080352783203,8.220434188842773,25.354385375976562,1.4195442199707031,9.090662002563477,26.40080451965332,1.6222000122070312,26.232004165649414,0.5290508270263672,1.5323162078857422,11.858701705932617,0.4405975341796875
1.8939971923828125,0.41365623474121094,2.713441848754883,0.8842945098876953,0.3724098205566406,2.553701400756836,1.4243125915527344,8.450508117675781,25.871992111206055,1.4371871948242188,9.57179069519043,26.6726016998291,1.6431808471679688,26.820659637451172,0.5340576171875,1.5554428100585938,12.221813201904297,0.446319580078125
1.8999576568603516,0.41747093200683594,2.749919891357422,0.8912086486816406,0.37598609924316406,2.5911331176757812,1.444101333618164,8.528947830200195,26.378393173217773,1.451730728149414,9.666204452514648,26.904582977294922,1.653909683227539,27.06289291381836,0.5395412445068359,1.5821456909179688,12.39633560180664,0.4513263702392578
1.905202865600586,0.4208087921142578,2.7866363525390625,0.8997917175292969,0.3800392150878906,2.6383399963378906,1.46484375,8.709430694580078,26.962757110595703,1.5044212341308594,9.682178497314453,27.36663818359375,1.6665458679199219,27.456998825073242,0.5452632904052734,1.634359359741211,12.580394744873047,0.46133995056152344
1.9118785858154297,0.4239082336425781,2.8257369995117188,0.9055137634277344,0.3833770751953125,2.6755332946777344,1.4874935150146484,8.769035339355469,27.37259864807129,1.5294551849365234,9.751081466674805,27.62150764465332,1.68609619140625,27.61530876159668,0.5497932434082031,1.657724380493164,12.759208679199219,0.46634674072265625
1.9240379333496094,0.42819976806640625,2.869844436645508,0.9121894836425781,0.3879070281982422,2.6967525482177734,1.5194416046142578,8.80742073059082,27.60481834411621,1.542806625366211,9.84644889831543,27.859926223754883,1.703023910522461,27.855634689331055,0.5562305450439453,1.6918182373046875,13.008832931518555,0.4725456237792969
1.9307136535644531,0.4315376281738281,2.9077529907226562,0.9202957153320312,0.39196014404296875,2.733469009399414,1.542806625366211,8.968591690063477,27.938365936279297,1.5645027160644531,9.895086288452148,28.42879295349121,1.7361640930175781,28.104305267333984,0.5617141723632812,1.7139911651611328,13.165473937988281,0.47850608825683594
